tank1,tank2,tank3,target
47.291600,38.496150,9.972360,2
74.336130,177.252280,65.083840,3
14.416010,186.979290,98.910200,0
43.337860,118.965060,77.722850,0
73.638980,193.557440,11.488310,2
58.072490,138.386280,89.009840,3
87.410960,195.599960,51.207850,3
83.076090,85.456340,42.231390,2
25.334840,163.647460,98.581510,0
25.634170,11.226320,81.554240,1
62.023010,191.939760,25.223920,2
7.102770,98.488450,8.546600,0
26.179000,25.195570,22.413220,2
10.614470,190.781200,27.856270,0
44.389760,179.722360,67.732160,0
61.803750,141.112640,82.882230,3
87.766930,128.527930,89.000730,3
53.539750,55.458170,88.007670,3
54.147280,181.227520,4.016780,2
39.751580,189.561000,24.965010,2
94.153620,190.780490,88.214230,3
56.366800,129.387890,86.961700,3
77.589710,126.018770,98.225940,3
68.567660,195.096400,5.738850,2
13.896040,90.291770,38.487950,0
78.273480,32.122810,97.609520,1
31.506590,85.784740,27.474500,2
57.936360,11.725740,14.967750,1
74.579770,37.300120,23.551450,2
79.298220,18.660240,43.747380,1
2.306340,69.361480,69.898140,0
9.010330,177.666930,90.949900,0
10.499040,198.146490,29.752960,0
8.410170,1.013420,40.852290,1
62.981000,66.435850,83.671740,3
71.660630,70.032310,73.430970,1
94.048770,18.619200,30.610400,1
46.332590,99.598030,54.219560,0
30.062690,133.451930,64.508450,0
57.782150,22.752340,47.696790,1
35.622690,98.207690,92.186640,0
48.053130,2.796160,43.883670,1
82.064820,156.012180,51.339010,3
24.976900,93.017730,56.370220,0
99.987140,128.835620,69.426490,3
49.145410,70.897910,81.295300,0
49.493230,198.938030,45.712060,2
6.800030,136.515630,4.664150,2
25.050160,70.747650,73.948360,0
49.423590,5.729190,61.684990,1
41.143620,184.366900,49.956230,0
70.897510,43.773700,76.097360,1
72.095530,180.816340,3.382160,2
44.750070,135.831080,9.516390,2
41.060410,188.429320,43.593450,0
98.540480,11.367810,71.782980,1
58.101620,100.107940,97.084740,3
12.965040,179.199790,69.124040,0
25.899610,180.333830,42.929490,0
81.422730,77.767300,85.093080,1
63.662910,28.209330,64.966320,1
19.134480,82.384530,17.029560,2
2.201610,42.377310,53.637200,0
48.156100,100.299420,24.768690,2
68.516120,140.852660,35.796780,2
88.117010,128.804640,71.303930,3
27.733990,0.122330,86.537560,1
82.242440,24.638380,37.410510,1
66.133930,130.422170,86.035030,3
14.026820,85.987950,9.722440,2
38.959520,3.021490,89.827310,1
52.704400,169.960450,5.990470,2
22.745810,51.876000,38.669150,0
80.286640,77.311570,20.465350,2
6.499030,15.898350,76.004720,0
44.480300,145.236220,68.228710,0
13.536250,28.577590,75.534200,0
72.126830,75.606150,7.742230,2
1.209800,57.631390,0.922230,2
23.007260,83.900150,12.141580,2
10.427780,179.287490,58.547000,0
93.445570,69.165230,67.714490,3
20.469170,123.668060,12.958570,2
0.208060,186.306360,55.489440,0
92.694070,66.766300,32.778610,2
40.065500,141.208200,56.580860,0
92.535490,5.088180,70.819590,1
33.032770,36.046730,51.039560,0
50.506380,27.402210,20.189610,2
40.816470,81.762280,31.755810,2
14.854520,0.874740,97.023510,1
94.349920,96.730080,99.505180,3
67.365430,13.771510,11.771820,2
91.611080,126.010440,84.318360,3
89.826960,89.588400,4.852600,2
18.828030,13.314390,18.873980,1
41.053290,23.639360,16.673320,2
44.582180,68.034190,46.765810,0
42.917200,128.895610,93.718950,0
10.786430,19.852030,85.280610,0
50.639670,153.281000,21.542190,2
82.886260,184.769320,63.548300,3
10.587900,179.058960,79.248770,0
75.087780,7.345640,79.896250,1
13.795100,44.477240,57.713480,0
26.498080,132.269640,60.807040,0
10.814960,131.202920,92.395490,0
16.110990,119.412400,34.186540,0
45.961170,57.400040,35.413060,2
2.891180,196.310350,62.479990,0
50.070560,76.743070,53.937460,3
38.010600,71.981590,46.394650,0
27.598300,36.009980,55.660590,0
84.276540,30.565640,3.273430,2
24.681170,195.944130,82.875810,0
59.586610,185.849780,44.527910,2
98.328060,59.260410,24.030570,2
63.804820,75.630790,62.636550,3
30.499550,123.583650,27.574630,2
5.097210,182.427180,88.320520,0
97.079810,143.305440,68.272120,3
55.900310,25.188480,18.923530,2
28.946970,178.031270,17.296950,2
92.287320,104.557150,71.556960,3
11.024450,53.806710,95.851860,0
26.614990,59.304340,19.759740,2
12.907370,46.651530,64.232690,0
45.536770,110.751170,12.236480,2
80.211640,156.818940,2.158990,2
38.351510,13.754120,79.210580,1
73.726970,180.397620,23.640400,2
45.629590,36.897580,37.123490,1
52.224330,10.666160,71.487040,1
54.329340,165.791800,27.178050,2
90.332110,199.738850,91.929840,3
77.789250,162.473760,57.374420,3
19.015390,135.408140,71.275300,0
98.538510,108.260260,27.136900,2
68.367250,195.875160,17.721390,2
32.599790,108.376190,17.021460,2
2.222060,67.396620,86.537080,0
4.346840,85.785810,76.220080,0
95.318260,197.095080,42.196940,2
95.038430,7.083790,74.591690,1
64.274600,49.904370,50.731850,1
12.955370,174.319430,35.789810,0
62.604450,31.755260,20.616480,2
99.195640,150.617280,96.197190,3
29.585120,32.912580,50.306850,0
49.466830,34.989300,73.321960,1
36.177750,37.273050,33.198340,2
56.365870,145.294190,48.189090,2
52.559500,27.789190,91.469090,1
92.872420,136.685320,1.763140,2
53.707420,125.843790,99.465420,3
99.606700,171.522250,6.383100,2
95.327640,122.532250,80.088680,3
40.719280,63.933890,46.324410,0
14.687450,71.413230,85.761750,0
3.795050,30.175610,12.511620,0
40.307550,199.397380,17.335790,2
14.548260,183.011150,88.205050,0
3.224040,150.341190,65.546570,0
76.774080,98.900490,99.137920,3
4.384700,46.874320,39.654600,0
44.977790,184.273480,56.000440,0
4.511100,81.572590,41.649040,0
96.549090,119.839420,63.565110,3
71.325300,154.007860,63.505110,3
23.719440,174.809180,73.211980,0
74.187050,199.311350,80.252650,3
82.915140,190.281100,15.113400,2
49.772740,116.113400,32.927570,2
83.940330,152.483920,72.088310,3
99.714940,51.876270,73.545730,1
55.140450,62.597840,16.058690,2
89.588380,119.091100,82.493380,3
54.534500,43.995420,33.754880,2
38.153880,194.586960,0.563330,2
98.566600,196.092330,99.615080,3
47.658820,192.761790,39.559920,2
2.629440,44.869440,94.529620,0
1.376470,109.198830,7.560160,0
28.639660,17.618570,85.952860,1
59.107070,180.421290,68.835320,3
97.102910,101.975530,63.871060,3
57.630880,96.852090,84.595940,3
64.452510,160.262450,78.636390,3
19.104520,130.032710,19.964800,0
58.332050,135.486940,99.723510,3
3.054200,18.248480,7.702670,0
39.836130,164.317670,84.405630,0
73.697960,179.375650,32.285990,2
8.815460,11.630610,85.213270,0
73.043630,139.723060,33.967630,2
37.990520,191.622710,6.380470,2
77.373170,61.926660,3.905460,2
74.257010,66.182380,72.214750,1
70.765440,106.957380,77.737310,3
58.103830,57.327370,73.411530,1
58.913980,2.545460,90.164420,1
54.564360,173.725450,88.273680,3
44.496670,101.532000,41.575440,2
44.943680,179.029430,78.814400,0
12.652570,122.061560,99.590660,0
59.555070,157.174330,76.906150,3
35.031750,74.369860,72.407640,0
49.998350,114.114140,71.290580,0
77.757500,54.303320,14.679380,2
29.179460,101.507670,34.214130,0
56.836280,10.693140,50.975040,1
36.798490,106.933350,42.253340,0
28.422590,180.821580,18.476500,2
68.136560,184.928940,53.867000,3
87.640850,24.970300,49.378880,1
45.702530,1.623760,44.325730,1
36.902980,133.959750,93.832980,0
8.579110,65.495280,44.406470,0
45.518540,154.961940,44.339570,2
2.716130,142.020820,88.482970,0
51.390470,116.221700,16.293640,2
22.064590,47.034050,43.074200,0
92.814520,104.356950,19.209760,2
26.608770,76.803010,62.325900,0
44.003320,78.488970,56.472860,0
24.183500,15.780650,2.441430,2
25.125920,18.318410,33.634060,1
77.293350,143.258870,61.092760,3
85.250020,56.413520,88.505380,1
39.923920,80.178660,40.535160,0
9.809440,195.098100,13.850680,0
34.088570,63.860060,7.467940,2
15.226010,8.971670,29.240450,1
86.665690,67.888440,12.369180,2
64.569390,199.320180,23.232380,2
27.957100,194.369410,17.877630,2
51.121410,47.930430,93.235190,1
98.152100,162.939570,31.478380,2
40.348750,48.461140,89.075800,0
91.455830,83.774130,65.653310,3
16.555320,86.987180,63.149910,0
38.540310,71.519910,0.099900,2
80.429350,177.867520,96.946350,3
71.927140,109.758460,26.928450,2
99.929950,117.950570,68.115410,3
68.240620,169.050360,0.967250,2
22.024690,133.106800,89.514570,0
68.533880,82.698260,36.155550,2
73.794800,148.247540,60.705800,3
29.146700,185.030960,55.187990,0
79.049240,42.861650,34.404080,2
87.457950,10.021410,51.231530,1
48.170550,150.246040,28.189380,2
21.906680,185.226570,57.170970,0
10.468960,38.607230,99.882610,0
19.560900,122.095100,42.012810,0
88.559910,151.033720,59.695140,3
1.073900,175.959040,44.466750,0
93.157770,99.107800,69.422450,3
6.929260,149.030330,33.799600,0
35.135900,23.731170,14.685710,2
18.575910,65.641230,89.196990,0
36.826020,144.872540,8.274750,2
59.109880,96.378250,97.795790,3
84.620780,90.965950,77.514280,3
19.303870,112.467270,7.461910,2
34.808900,45.172440,71.890980,0
49.009070,150.214100,51.529540,0
8.648440,147.073530,83.322930,0
90.353120,114.398390,75.358540,3
75.204430,31.149950,16.422070,2
7.088550,63.982730,47.350860,0
99.789790,86.198670,72.624260,3
69.339700,40.896390,5.850720,2
54.600680,140.061120,99.825180,3
35.861110,179.272910,38.193250,0
68.941170,119.650590,5.297880,2
7.838840,4.152820,37.083410,1
74.580100,34.551080,60.585300,1
28.882780,159.398520,79.839610,0
77.541450,104.966700,28.456670,2
80.944400,37.220110,28.975960,2
18.394770,134.842030,68.623600,0
65.251000,83.120290,10.017100,2
91.116960,101.546190,40.697220,2
58.882490,38.558090,13.254880,2
40.552520,45.444140,24.429030,2
89.251150,106.151840,48.346910,2
68.947960,190.309620,11.219860,2
83.353460,116.803840,14.616540,2
29.714930,96.472280,69.117710,0
24.260700,106.975760,68.467160,0
44.874080,172.605190,86.945910,0
47.069120,194.585140,7.558510,2
0.336240,76.133650,60.109710,0
62.920020,95.289150,12.488330,2
17.049750,170.429600,86.791110,0
67.389850,132.843590,59.768210,3
20.292590,85.650140,69.589470,0
53.725230,3.716070,95.355680,1
84.481610,52.109000,61.645890,1
92.323940,19.202200,50.302950,1
45.624300,82.041000,83.558860,0
38.064610,12.732670,6.583770,2
4.274460,81.829080,71.840630,0
20.372250,129.293700,68.708850,0
25.520210,120.111530,68.486830,0
46.661360,67.343320,61.915160,0
97.784710,85.368280,39.173510,2
46.426690,15.243680,55.316330,1
32.869740,24.284420,46.625670,1
0.338400,80.357050,10.573530,0
2.429270,164.895010,91.624880,0
20.767460,107.859650,27.795820,0
49.357740,87.326260,26.905110,2
70.039360,25.298190,5.307280,2
76.767540,133.186010,49.852610,2
46.778980,99.482280,43.702410,2
39.289230,99.938120,52.851520,0
69.190230,142.241430,37.762910,2
41.354050,74.739430,53.653580,0
45.335350,177.919290,69.636130,0
89.865640,141.827400,97.099210,3
63.573680,192.710030,15.816990,2
5.247770,115.825040,98.349320,0
41.760520,42.408670,52.154140,0
64.879860,63.035740,71.476940,1
97.511450,179.392620,29.158540,2
32.672370,74.308240,39.455280,0
10.031950,152.392570,36.533930,0
87.982000,185.388120,2.443130,2
98.850310,142.004550,52.039220,3
38.952760,103.703630,32.462470,2
62.268780,18.596060,62.112260,1
27.534490,3.526970,55.270580,1
57.844780,85.313800,7.228620,2
89.334300,122.286160,11.571330,2
51.093060,99.450860,6.040190,2
60.685970,161.665280,74.900810,3
20.296940,172.458510,34.254220,0
94.650840,14.349590,48.620870,1
59.712440,49.530020,77.138020,1
62.689570,3.621890,60.836860,1
49.147820,39.205840,99.574820,1
89.716220,58.501540,54.107090,3
31.650210,155.099150,93.033140,0
35.882860,161.116850,49.840750,0
39.657860,187.684370,51.040470,0
46.741050,134.486880,26.123420,2
32.479290,186.409170,67.852980,0
82.663710,54.222350,54.379020,1
97.139630,63.740780,16.047650,2
51.088600,77.564220,15.957720,2
88.855140,198.144780,56.858220,3
77.467680,171.807670,70.098200,3
4.415600,31.526850,7.098920,0
0.987960,61.199280,39.235600,0
24.102970,12.920930,52.986310,1
27.331930,159.207430,0.805260,2
84.252710,190.950740,71.613510,3
73.364410,186.712460,20.907130,2
99.456560,154.696240,72.657070,3
36.109060,109.155500,65.391780,0
62.034290,140.996930,8.238170,2
35.564840,86.800000,26.062930,2
17.262730,27.785500,36.638340,0
49.344170,12.595290,94.645810,1
76.524330,146.170350,17.286050,2
60.380080,105.944990,98.246880,3
74.767180,115.152380,85.081270,3
15.509430,3.043310,69.023330,1
9.831150,23.086730,74.468070,0
27.053480,125.726240,91.740690,0
31.647450,43.428830,10.656290,2
13.046240,12.444540,8.764240,2
43.200460,64.173010,70.656080,0
87.024170,156.954640,53.063730,3
10.244210,141.953460,36.282870,0
8.565040,168.493280,33.821650,0
21.824880,174.290410,90.213390,0
33.897080,70.960280,57.962850,0
73.344150,12.629840,59.334370,1
95.282010,52.418780,90.882720,1
95.016830,53.830730,75.420190,1
23.877500,147.522230,79.742000,0
24.720570,143.173910,81.210450,0
35.857890,33.540560,9.196460,2
57.538170,195.619620,82.295030,3
43.583960,107.324180,27.952790,2
16.306590,96.416230,46.350160,0
52.193000,190.560920,60.389530,3
60.577180,25.604950,99.648890,1
77.284490,175.440670,41.430040,2
50.212810,104.416760,19.409450,2
68.948920,180.595340,16.370580,2
8.631830,147.643780,27.320180,0
62.386250,139.151670,32.191080,2
81.514460,109.997800,86.899940,3
76.329360,173.715130,2.016140,2
24.350630,18.001590,44.208300,1
88.996010,93.508050,84.971300,3
32.717820,67.914010,89.556170,0
42.581710,157.953100,23.664350,2
94.880080,114.915650,75.932360,3
8.951570,98.532850,90.103850,0
87.703860,9.362790,30.369850,1
44.332000,34.452960,72.999830,1
18.451200,69.327940,66.328060,0
48.208930,147.714210,96.120790,0
11.654670,141.913540,23.034420,0
41.447670,6.572550,13.590740,1
31.977730,68.397160,89.958520,0
74.181290,194.436590,59.907150,3
24.171370,65.531010,31.983590,0
32.649430,134.592830,53.080790,0
38.542420,29.817950,2.213920,2
21.883470,21.494280,78.544500,1
11.249800,144.845650,38.565870,0
7.337840,162.546010,57.963060,0
23.576150,178.936230,4.525830,2
20.181960,150.409390,70.937790,0
28.927170,12.404980,85.807810,1
31.369760,39.142680,51.606180,0
91.022720,8.709320,76.580410,1
57.247320,85.089820,74.408040,3
96.582440,45.841240,14.364740,2
91.288170,133.790620,43.798600,2
57.325960,149.122780,77.303190,3
91.989420,85.368560,29.341090,2
63.966430,83.145580,59.459850,3
41.998580,30.599160,46.942680,1
69.091780,159.856760,49.332630,2
16.523790,82.937540,78.629390,0
41.285930,139.306160,50.721370,0
24.122310,159.230100,8.421350,2
52.489030,41.778210,6.706560,2
50.293390,99.912430,70.690090,3
74.475070,145.558300,40.955870,2
63.168980,115.389050,42.156180,2
59.721270,189.449580,19.289370,2
90.577210,10.691100,30.838920,1
28.814520,125.273020,13.122500,2
88.234760,165.710280,65.206580,3
45.841380,186.591210,83.074660,0
49.931510,140.374670,56.693000,0
58.794220,66.195210,46.208460,2
7.812140,71.469740,69.582850,0
95.321600,192.612820,55.572290,3
60.662230,37.144240,69.530810,1
7.065880,56.937140,66.836330,0
31.031010,9.969370,83.187040,1
31.033000,12.621040,7.478820,2
25.175880,35.603190,77.430010,0
32.168400,160.939160,17.384600,2
49.287920,137.607430,65.199090,0
60.112940,184.964320,22.852510,2
49.371920,176.798510,7.789380,2
5.588830,46.660460,63.302120,0
25.987960,38.047980,45.880230,0
61.359810,49.711540,30.069120,2
61.355930,189.147680,67.474170,3
78.290410,73.362020,27.225440,2
45.426770,161.426570,45.629960,0
84.672540,197.754400,7.202670,2
4.541020,29.917940,38.436970,0
13.104220,174.132900,2.314630,2
31.579270,36.938930,93.153930,0
66.948100,182.406050,97.232870,3
49.709820,46.863820,19.372880,2
22.291890,141.718660,4.044570,2
5.136110,121.628590,64.205710,0
66.526290,74.376100,80.594490,3
53.362460,21.093130,79.709930,1
95.306780,12.007260,39.135130,1
48.751600,29.294150,86.770890,1
28.414960,156.601710,67.099450,0
59.804580,38.428570,22.070350,2
4.734840,48.142490,34.544360,0
83.314530,73.278530,75.462180,1
43.944230,156.973660,97.627160,0
23.984160,172.468320,62.182410,0
81.729430,130.317180,42.394950,2
22.807490,14.007050,53.551840,1
99.032610,147.608360,32.734550,2
82.720480,153.796800,28.163580,2
1.430750,23.632530,87.730620,0
83.656300,59.041800,28.519540,2
79.286500,187.547490,77.913730,3
60.557870,48.534270,52.574790,1
23.351190,161.602280,38.696110,0
83.369720,76.321840,82.414940,1
33.331780,88.026540,61.548840,0
7.028760,189.641410,57.360580,0
50.782000,167.878790,86.576270,3
52.226040,185.452470,6.473780,2
11.322580,119.357650,35.406590,0
46.422520,65.615840,40.472530,2
82.264630,118.695240,99.734450,3
78.687920,54.733250,26.434510,2
33.589830,168.651900,2.728770,2
23.018130,180.983680,63.989640,0
22.684710,43.828990,86.261810,0
89.375750,51.226220,42.051040,2
83.459570,154.201490,81.391610,3
51.839820,182.309810,32.595150,2
15.667210,141.746470,53.935440,0
85.458580,16.231850,84.369240,1
29.329470,130.971130,4.012880,2
60.958130,143.454340,36.875020,2
21.541070,107.526140,83.319080,0
32.354740,50.493860,27.893530,2
94.913220,71.855380,0.360420,2
78.168120,139.854960,12.856830,2
98.490420,121.612460,50.077950,3
38.221930,179.734550,24.396350,2
28.576890,24.482160,75.911910,1
59.554930,121.813230,21.847040,2
65.116840,153.091690,35.788850,2
80.134710,69.758120,75.813850,1
3.373010,110.232920,96.952660,0
98.124460,56.350520,44.139910,2
6.297790,174.668260,56.857220,0
38.510070,22.554110,94.676730,1
53.021900,56.585590,35.021510,2
27.069720,120.361960,92.996360,0
85.669380,92.076180,82.649940,3
42.310550,50.461430,98.341510,0
30.388760,64.744850,98.969290,0
13.392750,152.106800,93.581280,0
51.179500,0.504350,37.505890,1
11.156900,83.237530,79.002680,0
43.871150,86.385020,55.678950,0
58.169060,171.259260,30.835540,2
82.167130,113.186750,30.052950,2
29.512600,72.227500,62.269320,0
23.081170,184.066710,57.491260,0
92.001580,9.280870,34.261140,1
2.280770,54.450360,86.200650,0
3.660970,87.229420,11.756710,0
41.684070,167.770320,62.307100,0
73.675630,69.820820,94.439770,1
70.926210,84.359760,42.646480,2
91.868420,115.280940,70.637920,3
41.703520,44.738550,72.355930,0
60.782380,100.268580,62.402090,3
20.828560,158.787740,94.816280,0
89.110310,64.287150,40.600580,2
80.840230,119.023430,54.791440,3
92.664200,107.204990,51.493870,3
4.201860,13.883390,0.742030,2
91.324420,81.677330,46.856140,2
84.538690,121.849260,60.950160,3
29.653440,166.781670,16.583000,2
5.314960,38.320670,26.773720,0
28.231110,134.102720,21.782460,2
67.665830,18.226430,14.720250,2
50.882140,184.379160,85.956760,3
96.875340,130.095810,67.581490,3
62.502300,124.563780,14.712030,2
54.373900,77.213590,44.253720,2
52.360060,25.679230,35.948770,1
6.344960,195.933630,11.852800,0
25.852470,178.258590,48.271000,0
13.563720,76.846110,11.586800,2
20.021600,10.405970,43.822750,1
80.663610,117.193840,60.634530,3
20.058400,68.778770,84.524210,0
8.785620,171.586130,48.369000,0
83.714740,63.601280,33.884300,2
75.160490,156.999230,22.964470,2
97.287130,16.898020,6.850300,2
59.550420,144.548150,96.088610,3
